dateTime,courseOGTrue,relativeToTN,courseOGMagnetic,relativeToMN,speedOverGroundKnots,SOGKUnits,speedOverGroundKMPH,SOGKMPHUnits,mode,checkSum
2020-08-12 21:55:11.594459,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:55:15.595536,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:55:19.595359,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:55:23.595169,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:55:27.596273,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:55:31.596079,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:55:35.595901,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:55:38.597393,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:55:42.596562,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:55:46.597627,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:55:50.597494,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:55:54.598536,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:55:58.598358,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:56:02.598196,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:56:06.598007,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:56:10.599091,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:56:14.598907,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:56:18.599966,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:56:22.599821,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:56:26.599635,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:56:30.600693,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:56:34.600526,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:56:38.600355,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:56:42.601418,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:56:46.601254,327.4,T,324.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:56:50.596092,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:56:54.602169,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:56:58.602007,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:57:02.601815,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:57:06.602897,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:57:10.602726,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:57:14.602551,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:57:18.603628,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:57:22.598452,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:57:25.602989,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:57:29.599081,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:57:32.603654,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:57:36.604731,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:57:40.604580,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:57:44.599379,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:57:48.605454,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:57:51.606436,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:57:55.599837,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:57:58.605638,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:58:02.600523,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:58:05.606280,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:58:09.607347,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:58:13.607166,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:58:17.601990,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:58:20.607786,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:58:24.607645,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:58:28.607472,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:58:32.607303,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:58:36.608364,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:58:40.609444,303.4,T,300.0,M,0.0,N,0.0,K,A,24
2020-08-12 21:58:44.609275,162.3,T,158.9,M,0.0,N,0.0,K,A,20
2020-08-12 21:58:48.609104,162.4,T,159.0,M,0.0,N,0.0,K,A,2F
2020-08-12 21:58:52.608937,162.4,T,159.0,M,0.0,N,0.0,K,A,2F
2020-08-12 21:58:56.610010,162.4,T,159.0,M,0.0,N,0.0,K,A,2F
2020-08-12 21:59:00.609826,173.2,T,169.8,M,0.8,N,1.4,K,A,2F
2020-08-12 21:59:04.609657,186.9,T,183.5,M,0.0,N,0.0,K,A,2A
2020-08-12 21:59:08.610726,186.9,T,183.5,M,0.0,N,0.0,K,A,2A
2020-08-12 21:59:12.610564,177.4,T,174.0,M,0.9,N,1.6,K,A,2A
2020-08-12 21:59:16.610360,162.4,T,159.0,M,1.0,N,1.8,K,A,27
2020-08-12 21:59:20.611453,164.2,T,160.8,M,0.8,N,1.4,K,A,20
2020-08-12 21:59:24.611282,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 21:59:28.611108,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 21:59:32.612191,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 21:59:36.612022,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 21:59:40.608092,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 21:59:43.612628,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 21:59:47.607479,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 21:59:50.613308,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 21:59:54.614353,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 21:59:58.614186,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 22:00:02.614014,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 22:00:06.613827,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 22:00:10.614890,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 22:00:14.614738,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 22:00:18.614612,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 22:00:22.615633,159.1,T,155.7,M,0.0,N,0.0,K,A,29
2020-08-12 22:00:26.615471,341.6,T,338.2,M,0.0,N,0.0,K,A,29
2020-08-12 22:00:30.616544,346.2,T,342.8,M,1.1,N,2.0,K,A,2F
2020-08-12 22:00:34.616366,348.3,T,344.9,M,1.9,N,3.5,K,A,2B
2020-08-12 22:00:38.608750,3.6,T,0.2,M,1.1,N,2.0,K,A,26
2020-08-12 22:00:41.616974,359.6,T,356.2,M,1.2,N,2.2,K,A,2B
2020-08-12 22:00:45.616816,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:00:49.617873,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:00:53.617722,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:00:57.617515,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:01:01.617385,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:01:05.618439,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:01:09.618263,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:01:13.618103,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:01:17.619168,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:01:21.618974,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:01:25.620061,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:01:29.619886,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:01:33.619706,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:01:37.620793,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:01:41.620620,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:01:45.621707,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:01:49.621515,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:01:53.621400,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:01:57.622412,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:02:01.622233,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:02:05.622076,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:02:09.623131,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:02:13.622964,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:02:17.624020,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:02:21.623858,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:02:25.623680,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:02:29.624741,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:02:33.624616,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:02:37.624387,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:02:41.624241,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:02:45.625291,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:02:49.625148,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:02:53.624969,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:02:57.626060,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:03:01.625852,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:03:05.626943,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:03:09.626757,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:03:13.626593,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:03:17.627650,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:03:21.627493,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:03:25.627314,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:03:29.628389,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:03:33.628215,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:03:37.628020,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:03:41.629121,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:03:45.628944,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:03:49.628748,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:03:53.629837,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:03:57.629661,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:04:01.630739,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:04:05.630567,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:04:09.630393,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:04:13.630216,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:04:17.631293,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:04:21.631094,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:04:25.632192,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:04:29.632019,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:04:33.631827,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:04:37.632940,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:04:41.632719,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:04:45.632542,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:04:49.633651,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:04:53.633450,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:04:57.634565,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:05:01.634367,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:05:05.634193,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:05:09.635273,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:05:13.635086,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:05:17.634921,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:05:21.635994,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:05:25.635807,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:05:29.636904,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:05:33.636722,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:05:37.636522,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:05:41.637624,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:05:45.637438,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:05:49.637252,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:05:53.637098,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:05:57.638170,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:06:01.637999,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:06:05.639077,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:06:09.638903,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:06:13.638759,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:06:17.639806,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:06:21.640874,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:06:25.639449,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:06:29.640512,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:06:33.640356,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:06:37.640159,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:06:41.641267,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:06:45.641083,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:06:49.642150,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:06:53.641974,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:06:57.641815,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:07:01.642876,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:07:05.642687,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:07:09.642526,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:07:13.643600,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:07:17.643421,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:07:21.643293,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:07:25.644320,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:07:29.644151,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:07:33.645232,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:07:37.645027,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:07:41.644872,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:07:45.644698,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:07:49.645755,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:07:53.645598,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:07:57.645423,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:08:01.646516,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:08:05.646320,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:08:09.646124,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:08:13.647217,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:08:17.647033,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:08:21.648120,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:08:25.647953,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:08:29.649016,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:08:33.648840,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:08:37.648649,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:08:41.649742,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:08:45.649573,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:08:49.649377,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:08:53.650473,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:08:57.650294,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:09:01.650115,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:09:05.651188,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:09:09.650992,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:09:13.645833,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:09:17.651890,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:09:21.651748,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:09:25.652821,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:09:29.652631,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:09:33.653707,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:09:37.653548,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:09:41.653365,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:09:45.648165,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:09:48.653997,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:09:52.648814,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:09:55.654627,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:09:59.654453,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:10:03.655533,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:10:07.655360,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:10:11.655182,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:10:15.655010,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:10:19.656072,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:10:23.655918,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:10:27.655730,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:10:31.656798,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:10:35.656624,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:10:39.657684,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:10:43.657530,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:10:47.658597,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:10:51.653424,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:10:54.657966,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:10:58.659075,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:11:02.658873,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:11:06.659959,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:11:10.659765,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:11:14.659602,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:11:18.659428,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:11:22.660504,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:11:26.661580,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:11:30.661403,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:11:34.661229,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:11:38.661039,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:11:42.662130,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:11:46.661955,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:11:50.663034,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:11:54.662864,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:11:58.662671,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:12:02.662487,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:12:06.663583,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:12:10.663403,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:12:14.664469,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:12:18.664301,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:12:22.664133,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:12:26.665190,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:12:30.665018,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:12:34.664856,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:12:38.664664,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:12:42.665746,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:12:46.665560,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:12:50.666635,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:12:54.666469,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:12:58.666303,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:13:02.667369,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:13:06.667183,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:13:10.667030,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:13:14.668085,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:13:18.667934,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:13:22.667754,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:13:26.668806,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:13:30.668642,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:13:34.669707,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:13:38.669558,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:13:42.669367,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:13:46.670458,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:13:50.670278,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:13:54.670084,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:13:58.671173,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:14:02.670982,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:14:06.670835,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:14:10.671911,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:14:14.671723,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:14:18.671543,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:14:22.672631,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:14:26.672454,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:14:30.673531,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:14:34.673360,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:14:38.673179,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:14:42.674256,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:14:46.674093,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:14:50.673905,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:14:54.674989,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:14:58.674810,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:15:02.674645,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:15:06.675691,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:15:10.675533,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:15:14.675360,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:15:18.676412,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:15:22.676265,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:15:26.677323,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:15:30.677168,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:15:34.676987,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:15:38.678059,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:15:42.677884,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:15:46.677712,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:15:50.678765,350.8,T,347.4,M,0.0,N,0.0,K,A,29
2020-08-12 22:15:54.678616,350.8,T,347.4,M,0.0,N,0.0,K,A,29
