dateTime,temperature,relativeWindChillTemperature,TUnits,RWCTID,RWCTUnits,theoreticalWindChillTemperature,TUnits2,TWCTID,TWCTUnits,heatIndex,HIUnits,HIID,pressureUnits,barrometricPressureBars,BPBUnits,BPBID,checkSum
2020-08-12 17:09:31.006718,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:09:44.005231,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:09:51.007129,C,,C,WCHR,C,,C,WCHT,C,41.9,C,HINX,P,0.9876,B,STNP,59
2020-08-12 17:09:58.006520,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9877,B,STNP,59
2020-08-12 17:10:08.007987,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:10:15.002336,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:10:18.008175,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:10:25.008811,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:10:35.009004,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:10:45.010455,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9875,B,STNP,54
2020-08-12 17:10:52.011105,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:11:02.011314,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9875,B,STNP,5B
2020-08-12 17:11:09.011933,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:11:19.007141,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:11:26.007788,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9875,B,STNP,5B
2020-08-12 17:11:33.008428,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:11:40.007834,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:11:50.009279,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:12:00.009496,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:12:07.010126,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9875,B,STNP,54
2020-08-12 17:12:14.010764,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:12:27.011780,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9875,B,STNP,54
2020-08-12 17:12:37.008211,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:12:40.012772,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:12:47.012162,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9875,B,STNP,54
2020-08-12 17:12:54.012813,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:12:57.016124,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:13:00.019455,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9875,B,STNP,54
2020-08-12 17:13:07.010085,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9875,B,STNP,5B
2020-08-12 17:13:10.014640,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:13:26.020219,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9876,B,STNP,56
2020-08-12 17:13:33.007111,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9876,B,STNP,56
2020-08-12 17:13:36.016675,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9875,B,STNP,55
2020-08-12 17:13:39.018734,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9875,B,STNP,55
2020-08-12 17:13:46.011876,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9876,B,STNP,56
2020-08-12 17:13:49.017674,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9875,B,STNP,55
2020-08-12 17:13:56.013311,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9876,B,STNP,56
2020-08-12 17:13:59.017889,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9876,B,STNP,56
2020-08-12 17:14:09.014342,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9876,B,STNP,56
2020-08-12 17:14:12.018908,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9877,B,STNP,57
2020-08-12 17:14:19.019555,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9877,B,STNP,57
2020-08-12 17:14:26.020182,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:14:33.020830,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9876,B,STNP,56
2020-08-12 17:14:40.021473,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9877,B,STNP,57
2020-08-12 17:14:47.020860,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9876,B,STNP,56
2020-08-12 17:14:57.022315,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:15:04.022939,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:15:17.022717,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:15:30.028714,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9877,B,STNP,57
2020-08-12 17:15:43.029724,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:15:56.030749,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:16:06.030947,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:16:13.031597,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9875,B,STNP,56
2020-08-12 17:16:23.031811,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:16:30.032447,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:16:43.033459,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:16:56.034465,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:17:09.029236,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:17:12.035059,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9877,B,STNP,57
2020-08-12 17:17:22.035256,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9877,B,STNP,57
2020-08-12 17:17:29.028400,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:17:36.029045,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:17:52.030855,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:17:55.037905,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9877,B,STNP,54
2020-08-12 17:18:05.030601,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9875,B,STNP,56
2020-08-12 17:18:12.026259,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:18:15.030806,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:18:18.039135,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9875,B,STNP,56
2020-08-12 17:18:25.034775,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9875,B,STNP,56
2020-08-12 17:18:28.040597,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9875,B,STNP,56
2020-08-12 17:18:38.040786,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9875,B,STNP,56
2020-08-12 17:18:45.041431,C,,C,WCHR,C,,C,WCHT,C,41.4,C,HINX,P,0.9875,B,STNP,57
2020-08-12 17:18:52.042062,C,,C,WCHR,C,,C,WCHT,C,41.4,C,HINX,P,0.9876,B,STNP,54
2020-08-12 17:19:02.042286,C,,C,WCHR,C,,C,WCHT,C,41.4,C,HINX,P,0.9876,B,STNP,54
2020-08-12 17:19:09.042921,C,,C,WCHR,C,,C,WCHT,C,41.4,C,HINX,P,0.9876,B,STNP,54
2020-08-12 17:19:16.043550,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:19:23.042949,C,,C,WCHR,C,,C,WCHT,C,41.4,C,HINX,P,0.9876,B,STNP,54
2020-08-12 17:19:33.044417,C,,C,WCHR,C,,C,WCHT,C,41.4,C,HINX,P,0.9876,B,STNP,54
2020-08-12 17:19:40.045056,C,,C,WCHR,C,,C,WCHT,C,41.4,C,HINX,P,0.9875,B,STNP,57
2020-08-12 17:19:47.039434,C,,C,WCHR,C,,C,WCHT,C,41.4,C,HINX,P,0.9875,B,STNP,57
2020-08-12 17:19:50.045259,C,,C,WCHR,C,,C,WCHT,C,41.4,C,HINX,P,0.9875,B,STNP,57
2020-08-12 17:19:57.040903,C,,C,WCHR,C,,C,WCHT,C,41.4,C,HINX,P,0.9875,B,STNP,57
2020-08-12 17:20:00.045449,C,,C,WCHR,C,,C,WCHT,C,41.3,C,HINX,P,0.9875,B,STNP,50
2020-08-12 17:20:10.046904,C,,C,WCHR,C,,C,WCHT,C,41.3,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:20:17.041299,C,,C,WCHR,C,,C,WCHT,C,41.3,C,HINX,P,0.9874,B,STNP,51
2020-08-12 17:20:30.047321,C,,C,WCHR,C,,C,WCHT,C,41.4,C,HINX,P,0.9876,B,STNP,54
2020-08-12 17:20:46.049132,C,,C,WCHR,C,,C,WCHT,C,41.3,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:20:53.044775,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9876,B,STNP,56
2020-08-12 17:21:00.044227,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9875,B,STNP,55
2020-08-12 17:21:10.045640,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9876,B,STNP,56
2020-08-12 17:21:13.050168,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9875,B,STNP,54
2020-08-12 17:21:23.046632,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:21:30.047286,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9875,B,STNP,54
2020-08-12 17:21:37.046668,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:21:47.048127,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9876,B,STNP,56
2020-08-12 17:21:54.048773,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:22:04.048973,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:22:14.049171,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9876,B,STNP,56
2020-08-12 17:22:24.050617,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9876,B,STNP,56
2020-08-12 17:22:27.056446,C,,C,WCHR,C,,C,WCHT,C,41.6,C,HINX,P,0.9876,B,STNP,56
2020-08-12 17:22:40.051206,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:22:50.051399,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:23:00.052868,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:23:07.053494,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:23:17.053673,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:23:24.054315,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9876,B,STNP,55
2020-08-12 17:23:31.055017,C,,C,WCHR,C,,C,WCHT,C,41.5,C,HINX,P,0.9875,B,STNP,56
2020-08-12 17:23:38.055635,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:23:45.055010,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9875,B,STNP,54
2020-08-12 17:23:55.056492,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:24:02.057121,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:24:12.057316,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:24:19.057952,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9875,B,STNP,5B
2020-08-12 17:24:26.058592,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:24:33.059236,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:24:46.058993,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:24:56.060447,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9875,B,STNP,5B
2020-08-12 17:25:03.061089,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9875,B,STNP,5B
2020-08-12 17:25:13.061299,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9875,B,STNP,5B
2020-08-12 17:25:20.061934,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9877,B,STNP,56
2020-08-12 17:25:23.067760,C,,C,WCHR,C,,C,WCHT,C,41.7,C,HINX,P,0.9876,B,STNP,57
2020-08-12 17:25:33.062971,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9877,B,STNP,59
2020-08-12 17:25:36.067524,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:25:43.063168,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:25:46.068956,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9875,B,STNP,5B
2020-08-12 17:25:59.069998,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:26:09.065183,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9875,B,STNP,5B
2020-08-12 17:26:16.070826,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:26:23.066483,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:26:26.071041,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:26:33.066674,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:26:43.066889,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:26:53.073339,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:27:00.068989,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:27:03.073543,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9875,B,STNP,5B
2020-08-12 17:27:13.075002,C,,C,WCHR,C,,C,WCHT,C,41.8,C,HINX,P,0.9876,B,STNP,58
2020-08-12 17:27:23.070187,C,,C,WCHR,C,,C,WCHT,C,41.9,C,HINX,P,0.9876,B,STNP,59
2020-08-12 17:27:30.075843,C,,C,WCHR,C,,C,WCHT,C,41.9,C,HINX,P,0.9876,B,STNP,59
2020-08-12 17:27:37.076488,C,,C,WCHR,C,,C,WCHT,C,41.9,C,HINX,P,0.9876,B,STNP,59
2020-08-12 17:27:50.077496,C,,C,WCHR,C,,C,WCHT,C,41.9,C,HINX,P,0.9876,B,STNP,59
2020-08-12 17:27:57.071885,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:28:04.072539,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9877,B,STNP,52
2020-08-12 17:28:11.073169,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:28:24.077930,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:28:31.069818,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:28:34.071893,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:28:37.080187,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:28:47.071640,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:28:50.076212,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9877,B,STNP,52
2020-08-12 17:29:00.071419,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:29:03.077215,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:29:10.077859,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9877,B,STNP,52
2020-08-12 17:29:23.078883,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9876,B,STNP,52
2020-08-12 17:29:36.079901,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9876,B,STNP,52
2020-08-12 17:29:43.080554,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9876,B,STNP,52
2020-08-12 17:29:53.080755,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9876,B,STNP,51
2020-08-12 17:30:00.081372,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9875,B,STNP,52
2020-08-12 17:30:07.080782,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9877,B,STNP,50
2020-08-12 17:30:17.082236,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9876,B,STNP,51
2020-08-12 17:30:24.082877,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9875,B,STNP,52
2020-08-12 17:30:34.083065,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9876,B,STNP,51
2020-08-12 17:30:44.088267,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9877,B,STNP,50
2020-08-12 17:30:51.087683,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9877,B,STNP,53
2020-08-12 17:31:01.089126,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9876,B,STNP,52
2020-08-12 17:31:08.084762,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9876,B,STNP,52
2020-08-12 17:31:11.090594,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:31:18.089988,C,,C,WCHR,C,,C,WCHT,C,41.9,C,HINX,P,0.9876,B,STNP,59
2020-08-12 17:31:28.090185,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:31:35.089585,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:31:38.091670,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:31:48.086861,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:31:51.088923,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:31:54.093473,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9877,B,STNP,52
2020-08-12 17:32:04.093686,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:32:17.094715,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:32:24.094094,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:32:34.095562,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9875,B,STNP,51
2020-08-12 17:32:41.096220,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9876,B,STNP,52
2020-08-12 17:32:51.096426,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9875,B,STNP,51
2020-08-12 17:32:58.092075,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9876,B,STNP,52
2020-08-12 17:33:01.097871,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9876,B,STNP,52
2020-08-12 17:33:11.098070,C,,C,WCHR,C,,C,WCHT,C,42.3,C,HINX,P,0.9876,B,STNP,50
2020-08-12 17:33:18.092473,C,,C,WCHR,C,,C,WCHT,C,42.3,C,HINX,P,0.9876,B,STNP,50
2020-08-12 17:33:21.094561,C,,C,WCHR,C,,C,WCHT,C,42.3,C,HINX,P,0.9877,B,STNP,51
2020-08-12 17:33:37.103856,C,,C,WCHR,C,,C,WCHT,C,42.3,C,HINX,P,0.9875,B,STNP,53
2020-08-12 17:33:44.099516,C,,C,WCHR,C,,C,WCHT,C,42.3,C,HINX,P,0.9877,B,STNP,51
2020-08-12 17:33:47.104079,C,,C,WCHR,C,,C,WCHT,C,42.3,C,HINX,P,0.9876,B,STNP,50
2020-08-12 17:33:57.100534,C,,C,WCHR,C,,C,WCHT,C,42.3,C,HINX,P,0.9877,B,STNP,51
2020-08-12 17:34:07.096991,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9876,B,STNP,51
2020-08-12 17:34:17.097194,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9877,B,STNP,50
2020-08-12 17:34:30.103206,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9876,B,STNP,52
2020-08-12 17:34:37.103868,C,,C,WCHR,C,,C,WCHT,C,42.3,C,HINX,P,0.9876,B,STNP,50
2020-08-12 17:34:47.104048,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9875,B,STNP,52
2020-08-12 17:34:54.104707,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9876,B,STNP,51
2020-08-12 17:35:01.105345,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9877,B,STNP,50
2020-08-12 17:35:14.106351,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9876,B,STNP,51
2020-08-12 17:35:24.106569,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9876,B,STNP,52
2020-08-12 17:35:31.107207,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9877,B,STNP,53
2020-08-12 17:35:38.107853,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9876,B,STNP,52
2020-08-12 17:35:45.107241,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:35:55.108695,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9877,B,STNP,52
2020-08-12 17:36:08.109711,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9877,B,STNP,52
2020-08-12 17:36:15.109088,C,,C,WCHR,C,,C,WCHT,C,42.0,C,HINX,P,0.9876,B,STNP,53
2020-08-12 17:36:25.108051,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9877,B,STNP,53
2020-08-12 17:36:28.112621,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9876,B,STNP,52
2020-08-12 17:36:38.111563,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9876,B,STNP,51
2020-08-12 17:36:41.116120,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9876,B,STNP,52
2020-08-12 17:36:51.111337,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9875,B,STNP,52
2020-08-12 17:36:58.113238,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9875,B,STNP,52
2020-08-12 17:37:01.116538,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9876,B,STNP,51
2020-08-12 17:37:08.108416,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9876,B,STNP,52
2020-08-12 17:37:15.109055,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9876,B,STNP,52
2020-08-12 17:37:22.109687,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9877,B,STNP,53
2020-08-12 17:37:25.111773,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9875,B,STNP,51
2020-08-12 17:37:32.111156,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9877,B,STNP,53
2020-08-12 17:37:39.111778,C,,C,WCHR,C,,C,WCHT,C,42.1,C,HINX,P,0.9875,B,STNP,51
2020-08-12 17:37:52.112808,C,,C,WCHR,C,,C,WCHT,C,41.9,C,HINX,P,0.9876,B,STNP,59
2020-08-12 17:38:14.117497,C,,C,WCHR,C,,C,WCHT,C,42.3,C,HINX,P,0.9876,B,STNP,50
2020-08-12 17:38:24.118946,C,,C,WCHR,C,,C,WCHT,C,42.2,C,HINX,P,0.9877,B,STNP,50
2020-08-12 17:38:31.118342,C,,C,WCHR,C,,C,WCHT,C,42.3,C,HINX,P,0.9876,B,STNP,50
