dateTime,heading,HID,checkSum
2020-08-12 20:21:59.796030,150.5,T,28
2020-08-12 20:22:03.263245,150.3,T,2E
2020-08-12 20:22:06.264292,150.4,T,29
2020-08-12 20:22:09.796712,150.4,T,29
2020-08-12 20:22:13.263894,150.3,T,2E
2020-08-12 20:22:16.796224,150.5,T,28
2020-08-12 20:22:19.797037,150.0,T,2D
2020-08-12 20:22:23.265490,150.3,T,2E
2020-08-12 20:22:26.796778,150.0,T,2D
2020-08-12 20:22:29.797600,150.3,T,2E
2020-08-12 20:22:32.798419,150.4,T,29
2020-08-12 20:22:36.265644,150.1,T,2C
2020-08-12 20:22:39.798790,150.5,T,28
2020-08-12 20:22:43.266100,150.5,T,28
2020-08-12 20:22:46.798680,150.6,T,2B
2020-08-12 20:22:50.266138,149.9,T,2C
2020-08-12 20:22:53.267317,150.5,T,28
2020-08-12 20:22:56.799548,150.2,T,2F
2020-08-12 20:23:00.266706,149.9,T,2C
2020-08-12 20:23:03.267643,150.5,T,28
2020-08-12 20:23:06.799834,150.6,T,2B
2020-08-12 20:23:10.268040,150.0,T,2D
2020-08-12 20:23:13.800627,150.0,T,2D
2020-08-12 20:23:17.268516,150.5,T,28
2020-08-12 20:23:20.800777,150.6,T,2B
2020-08-12 20:23:24.268547,149.9,T,2C
2020-08-12 20:23:27.269385,149.8,T,2D
2020-08-12 20:23:30.801968,150.3,T,2E
2020-08-12 20:23:34.269402,150.5,T,28
2020-08-12 20:23:37.801830,149.9,T,2C
2020-08-12 20:23:40.802633,150.7,T,2A
2020-08-12 20:23:43.803446,150.8,T,25
2020-08-12 20:23:47.270627,150.4,T,29
2020-08-12 20:23:50.802825,150.3,T,2E
2020-08-12 20:23:53.803646,150.5,T,28
2020-08-12 20:23:57.270845,150.2,T,2F
2020-08-12 20:24:00.803780,150.5,T,28
2020-08-12 20:24:04.270965,150.3,T,2E
2020-08-12 20:24:07.271788,150.4,T,29
2020-08-12 20:24:10.803985,150.1,T,2C
2020-08-12 20:24:14.271807,150.7,T,2A
2020-08-12 20:24:17.272858,150.5,T,28
2020-08-12 20:24:20.805056,150.0,T,2D
2020-08-12 20:24:24.272251,150.1,T,2C
2020-08-12 20:24:27.273057,150.3,T,2E
2020-08-12 20:24:30.805262,150.3,T,2E
2020-08-12 20:24:33.806450,150.2,T,2F
2020-08-12 20:24:37.273643,150.2,T,2F
2020-08-12 20:24:40.805828,149.7,T,22
2020-08-12 20:24:44.273895,150.5,T,28
2020-08-12 20:24:47.806082,150.5,T,28
2020-08-12 20:24:50.806906,150.5,T,28
2020-08-12 20:24:54.274847,150.5,T,28
2020-08-12 20:24:57.275657,150.3,T,2E
2020-08-12 20:25:00.807860,150.5,T,28
2020-08-12 20:25:04.275044,150.4,T,29
2020-08-12 20:25:07.276354,150.5,T,28
2020-08-12 20:25:10.808582,150.5,T,28
2020-08-12 20:25:14.276122,150.4,T,29
2020-08-12 20:25:17.276930,150.2,T,2F
2020-08-12 20:25:20.808750,150.1,T,2C
2020-08-12 20:25:23.809595,150.5,T,28
2020-08-12 20:25:27.276882,150.1,T,2C
2020-08-12 20:25:30.277687,150.3,T,2E
2020-08-12 20:25:33.809926,150.4,T,29
2020-08-12 20:25:37.277327,150.5,T,28
2020-08-12 20:25:40.278141,150.8,T,25
2020-08-12 20:25:43.810344,150.2,T,2F
2020-08-12 20:25:47.277887,150.4,T,29
2020-08-12 20:25:50.278700,150.8,T,25
2020-08-12 20:25:53.810918,150.4,T,29
2020-08-12 20:25:57.278848,150.8,T,25
2020-08-12 20:26:00.279667,150.4,T,29
2020-08-12 20:26:03.811231,150.6,T,2B
2020-08-12 20:26:06.812332,150.3,T,2E
2020-08-12 20:26:10.279476,150.4,T,29
2020-08-12 20:26:13.280302,150.6,T,2B
2020-08-12 20:26:16.812526,150.7,T,2A
2020-08-12 20:26:19.813337,150.5,T,28
2020-08-12 20:26:23.280490,150.2,T,2F
2020-08-12 20:26:26.281440,150.4,T,29
2020-08-12 20:26:29.813627,150.5,T,28
2020-08-12 20:26:33.280812,150.6,T,2B
2020-08-12 20:26:36.281634,150.5,T,28
2020-08-12 20:26:39.282463,150.1,T,2C
2020-08-12 20:26:42.814692,150.1,T,2C
2020-08-12 20:26:46.282594,150.7,T,2A
2020-08-12 20:26:49.815282,150.2,T,2F
2020-08-12 20:26:53.283000,150.5,T,28
2020-08-12 20:26:56.815719,150.3,T,2E
2020-08-12 20:27:00.283617,150.0,T,2D
2020-08-12 20:27:03.816198,150.3,T,2E
2020-08-12 20:27:07.282912,150.7,T,2A
2020-08-12 20:27:10.816337,150.8,T,25
2020-08-12 20:27:14.284301,150.8,T,25
2020-08-12 20:27:17.816861,150.4,T,29
2020-08-12 20:27:21.284781,150.5,T,28
2020-08-12 20:27:24.817495,150.4,T,29
2020-08-12 20:27:28.284326,150.3,T,2E
2020-08-12 20:27:31.285493,150.1,T,2C
2020-08-12 20:27:34.818224,150.4,T,29
2020-08-12 20:27:38.285659,150.3,T,2E
2020-08-12 20:27:41.818240,150.5,T,28
2020-08-12 20:27:45.286914,150.2,T,2F
2020-08-12 20:27:48.819390,150.7,T,2A
2020-08-12 20:27:52.286796,150.6,T,2B
2020-08-12 20:27:55.819385,150.3,T,2E
2020-08-12 20:27:59.287285,150.3,T,2E
2020-08-12 20:28:02.819528,150.6,T,2B
2020-08-12 20:28:05.820712,150.6,T,2B
2020-08-12 20:28:09.288149,150.6,T,2B
2020-08-12 20:28:12.820326,150.2,T,2F
2020-08-12 20:28:15.821248,150.5,T,28
2020-08-12 20:28:19.288706,150.5,T,28
2020-08-12 20:28:22.821527,150.3,T,2E
2020-08-12 20:28:26.289079,150.7,T,2A
2020-08-12 20:28:29.821948,150.4,T,29
2020-08-12 20:28:33.290107,150.5,T,28
2020-08-12 20:28:36.821534,150.4,T,29
2020-08-12 20:28:39.822393,150.6,T,2B
2020-08-12 20:28:43.289785,150.3,T,2E
2020-08-12 20:28:46.822750,150.5,T,28
2020-08-12 20:28:50.290437,150.3,T,2E
2020-08-12 20:28:53.823146,150.4,T,29
2020-08-12 20:28:57.290731,150.4,T,29
2020-08-12 20:29:00.823810,150.5,T,28
2020-08-12 20:29:04.292245,150.4,T,29
2020-08-12 20:29:07.824461,150.5,T,28
2020-08-12 20:29:11.286660,150.1,T,2C
2020-08-12 20:29:14.292701,150.4,T,29
2020-08-12 20:29:17.824903,150.5,T,28
2020-08-12 20:29:21.292565,150.4,T,29
2020-08-12 20:29:24.825664,150.2,T,2F
2020-08-12 20:29:28.293575,150.3,T,2E
2020-08-12 20:29:31.825808,150.2,T,2F
2020-08-12 20:29:35.293843,150.2,T,2F
2020-08-12 20:29:38.826527,150.2,T,2F
2020-08-12 20:29:42.293729,150.7,T,2A
2020-08-12 20:29:45.294558,150.2,T,2F
2020-08-12 20:29:48.826763,150.5,T,28
2020-08-12 20:29:51.827568,150.4,T,29
2020-08-12 20:29:55.294751,150.6,T,2B
2020-08-12 20:29:58.827445,150.1,T,2C
2020-08-12 20:30:01.828328,150.0,T,2D
2020-08-12 20:30:05.295699,150.7,T,2A
2020-08-12 20:30:08.296519,150.4,T,29
2020-08-12 20:30:11.828087,150.5,T,28
2020-08-12 20:30:14.832641,150.3,T,2E
2020-08-12 20:30:18.297324,150.8,T,25
2020-08-12 20:30:21.828281,150.3,T,2E
2020-08-12 20:30:24.829076,150.2,T,2F
2020-08-12 20:30:27.829893,150.5,T,28
2020-08-12 20:30:31.297089,150.2,T,2F
2020-08-12 20:30:34.297901,150.4,T,29
2020-08-12 20:30:37.830107,150.5,T,28
2020-08-12 20:30:41.297662,150.5,T,28
2020-08-12 20:30:44.298453,150.1,T,2C
2020-08-12 20:30:47.830695,150.1,T,2C
2020-08-12 20:30:51.298630,150.4,T,29
2020-08-12 20:30:54.299440,150.5,T,28
2020-08-12 20:30:57.831237,150.6,T,2B
2020-08-12 20:31:00.832062,149.8,T,2D
2020-08-12 20:31:04.298882,150.5,T,28
2020-08-12 20:31:07.832320,150.6,T,2B
2020-08-12 20:31:11.300767,150.2,T,2F
2020-08-12 20:31:14.832975,150.5,T,28
2020-08-12 20:31:18.300137,150.2,T,2F
2020-08-12 20:31:21.300971,150.3,T,2E
2020-08-12 20:31:24.833168,150.2,T,2F
2020-08-12 20:31:28.301084,150.8,T,25
2020-08-12 20:31:31.301898,150.5,T,28
2020-08-12 20:31:34.834118,150.0,T,2D
2020-08-12 20:31:38.301328,150.4,T,29
2020-08-12 20:31:41.834001,150.2,T,2F
2020-08-12 20:31:44.834818,150.2,T,2F
2020-08-12 20:31:48.302040,150.2,T,2F
2020-08-12 20:31:51.302945,150.0,T,2D
2020-08-12 20:31:54.835128,150.4,T,29
2020-08-12 20:31:57.835960,150.5,T,28
2020-08-12 20:32:01.302624,150.3,T,2E
2020-08-12 20:32:04.303450,150.8,T,25
2020-08-12 20:32:07.304277,150.0,T,2D
2020-08-12 20:32:10.836517,150.1,T,2C
2020-08-12 20:32:14.303644,150.4,T,29
2020-08-12 20:32:17.304483,150.0,T,2D
2020-08-12 20:32:20.836796,150.0,T,2D
2020-08-12 20:32:23.837596,150.4,T,29
2020-08-12 20:32:27.305403,150.3,T,2E
2020-08-12 20:32:30.837622,150.4,T,29
2020-08-12 20:32:34.306050,150.5,T,28
2020-08-12 20:32:37.838243,150.6,T,2B
2020-08-12 20:32:41.306748,150.5,T,28
2020-08-12 20:32:44.837770,150.6,T,2B
2020-08-12 20:32:47.839093,150.0,T,2D
2020-08-12 20:32:51.306647,150.3,T,2E
2020-08-12 20:32:54.838986,150.2,T,2F
2020-08-12 20:32:58.306660,150.4,T,29
2020-08-12 20:33:01.307739,150.4,T,29
2020-08-12 20:33:04.839457,150.5,T,28
2020-08-12 20:33:08.308119,150.5,T,28
2020-08-12 20:33:11.840589,150.3,T,2E
2020-08-12 20:33:15.303999,150.0,T,2D
2020-08-12 20:33:18.841469,150.2,T,2F
2020-08-12 20:33:22.304116,149.9,T,2C
2020-08-12 20:33:25.304953,150.8,T,25
2020-08-12 20:33:28.842169,150.4,T,29
2020-08-12 20:33:32.305591,150.0,T,2D
2020-08-12 20:33:35.841548,150.4,T,29
2020-08-12 20:33:39.306238,149.8,T,2D
2020-08-12 20:33:42.838436,150.3,T,2E
2020-08-12 20:33:45.842981,150.2,T,2F
2020-08-12 20:33:49.306431,150.4,T,29
2020-08-12 20:33:52.838672,150.6,T,2B
2020-08-12 20:33:56.307086,150.2,T,2F
2020-08-12 20:33:59.839277,150.5,T,28
2020-08-12 20:34:02.843828,150.4,T,29
2020-08-12 20:34:06.307291,150.1,T,2C
2020-08-12 20:34:09.308104,151.1,T,2D
2020-08-12 20:34:12.840292,150.0,T,2D
2020-08-12 20:34:15.841107,150.1,T,2C
2020-08-12 20:34:19.308281,150.5,T,28
2020-08-12 20:34:22.309077,150.0,T,2D
2020-08-12 20:34:25.841294,150.6,T,2B
2020-08-12 20:34:29.308497,150.4,T,29
2020-08-12 20:34:32.841919,150.4,T,29
2020-08-12 20:34:36.309116,149.8,T,2D
2020-08-12 20:34:39.309915,150.8,T,25
2020-08-12 20:34:42.842177,150.1,T,2C
2020-08-12 20:34:46.310093,150.3,T,2E
2020-08-12 20:34:49.842530,150.3,T,2E
2020-08-12 20:34:52.843356,150.3,T,2E
2020-08-12 20:34:56.311154,149.9,T,2C
2020-08-12 20:34:59.843740,150.4,T,29
2020-08-12 20:35:03.310929,150.5,T,28
2020-08-12 20:35:06.311745,150.2,T,2F
2020-08-12 20:35:09.843913,150.3,T,2E
2020-08-12 20:35:13.311372,150.4,T,29
2020-08-12 20:35:16.844071,150.2,T,2F
2020-08-12 20:35:19.844889,150.3,T,2E
2020-08-12 20:35:22.845693,150.6,T,2B
2020-08-12 20:35:26.312894,150.0,T,2D
2020-08-12 20:35:29.845085,150.5,T,28
2020-08-12 20:35:33.313901,150.4,T,29
2020-08-12 20:35:36.846101,150.5,T,28
2020-08-12 20:35:40.313285,149.6,T,23
2020-08-12 20:35:43.314094,150.2,T,2F
2020-08-12 20:35:46.850044,149.8,T,2D
2020-08-12 20:35:49.850890,150.0,T,2D
2020-08-12 20:35:53.314418,150.4,T,29
2020-08-12 20:35:56.315226,150.4,T,29
2020-08-12 20:35:59.847430,150.3,T,2E
2020-08-12 20:36:03.315130,150.4,T,29
2020-08-12 20:36:06.847356,150.1,T,2C
2020-08-12 20:36:10.315399,150.6,T,2B
2020-08-12 20:36:13.316449,150.5,T,28
2020-08-12 20:36:16.848167,150.1,T,2C
2020-08-12 20:36:19.849464,150.4,T,29
2020-08-12 20:36:23.317373,150.5,T,28
2020-08-12 20:36:26.849958,150.8,T,25
2020-08-12 20:36:30.316155,150.5,T,28
2020-08-12 20:36:33.320733,150.3,T,2E
2020-08-12 20:36:36.853780,150.4,T,29
2020-08-12 20:36:40.321343,150.2,T,2F
2020-08-12 20:36:43.322201,150.2,T,2F
2020-08-12 20:36:46.854389,150.2,T,2F
2020-08-12 20:36:50.322924,150.4,T,29
2020-08-12 20:36:53.855241,150.4,T,29
2020-08-12 20:36:57.323088,150.3,T,2E
2020-08-12 20:37:00.855505,150.0,T,2D
2020-08-12 20:37:04.322935,150.1,T,2C
2020-08-12 20:37:07.323751,150.2,T,2F
2020-08-12 20:37:10.856207,150.3,T,2E
2020-08-12 20:37:14.323876,150.3,T,2E
2020-08-12 20:37:17.856444,150.5,T,28
2020-08-12 20:37:21.324284,150.5,T,28
2020-08-12 20:37:24.856857,150.7,T,2A
2020-08-12 20:37:27.857668,150.3,T,2E
2020-08-12 20:37:31.325335,150.4,T,29
2020-08-12 20:37:34.857563,150.5,T,28
2020-08-12 20:37:37.858361,150.4,T,29
2020-08-12 20:37:41.326035,150.1,T,2C
2020-08-12 20:37:44.858256,150.0,T,2D
2020-08-12 20:37:48.326426,149.9,T,2C
2020-08-12 20:37:51.858617,150.1,T,2C
2020-08-12 20:37:55.326701,150.2,T,2F
2020-08-12 20:37:58.858893,149.9,T,2C
2020-08-12 20:38:01.859787,150.1,T,2C
2020-08-12 20:38:05.326933,149.9,T,2C
2020-08-12 20:38:08.859962,150.4,T,29
2020-08-12 20:38:12.327925,150.6,T,2B
2020-08-12 20:38:15.855513,150.3,T,2E
2020-08-12 20:38:18.861293,150.2,T,2F
2020-08-12 20:38:22.328476,150.4,T,29
2020-08-12 20:38:25.860700,150.3,T,2E
2020-08-12 20:38:29.323135,150.5,T,28
2020-08-12 20:38:32.329176,150.5,T,28
2020-08-12 20:38:35.864004,150.2,T,2F
2020-08-12 20:38:39.329177,150.4,T,29
2020-08-12 20:38:42.856902,150.4,T,29
2020-08-12 20:38:46.324437,150.3,T,2E
2020-08-12 20:38:49.325247,149.8,T,2D
2020-08-12 20:38:52.331061,150.1,T,2C
2020-08-12 20:38:55.863276,150.3,T,2E
2020-08-12 20:38:59.330730,150.9,T,24
2020-08-12 20:39:02.858043,150.5,T,28
2020-08-12 20:39:05.863824,150.1,T,2C
2020-08-12 20:39:09.331415,150.2,T,2F
2020-08-12 20:39:12.864942,150.3,T,2E
2020-08-12 20:39:16.332058,150.4,T,29
2020-08-12 20:39:19.859217,150.2,T,2F
2020-08-12 20:39:22.865275,150.3,T,2E
2020-08-12 20:39:26.327615,150.5,T,28
2020-08-12 20:39:29.333066,150.2,T,2F
2020-08-12 20:39:32.865613,149.7,T,22
2020-08-12 20:39:36.327909,150.5,T,28
2020-08-12 20:39:39.333988,150.2,T,2F
2020-08-12 20:39:42.866316,150.6,T,2B
2020-08-12 20:39:46.328489,150.5,T,28
2020-08-12 20:39:49.334330,150.5,T,28
2020-08-12 20:39:52.866768,150.4,T,29
2020-08-12 20:39:56.335193,151.2,T,2E
2020-08-12 20:39:59.861135,150.2,T,2F
2020-08-12 20:40:02.862462,150.6,T,2B
2020-08-12 20:40:05.868278,150.4,T,29
2020-08-12 20:40:09.330055,150.6,T,2B
2020-08-12 20:40:12.862274,150.6,T,2B
2020-08-12 20:40:15.868694,150.6,T,2B
2020-08-12 20:40:19.335914,150.7,T,2A
2020-08-12 20:40:22.868970,150.5,T,28
2020-08-12 20:40:26.336153,151.1,T,2D
2020-08-12 20:40:29.336964,150.2,T,2F
2020-08-12 20:40:32.869441,150.6,T,2B
2020-08-12 20:40:36.336976,150.4,T,29
2020-08-12 20:40:39.864172,150.6,T,2B
2020-08-12 20:40:42.870233,150.3,T,2E
2020-08-12 20:40:46.338075,150.3,T,2E
2020-08-12 20:40:49.870488,150.3,T,2E
2020-08-12 20:40:53.337934,150.4,T,29
2020-08-12 20:40:56.870153,150.4,T,29
2020-08-12 20:40:59.870957,150.2,T,2F
2020-08-12 20:41:03.338280,150.5,T,28
2020-08-12 20:41:06.339191,150.5,T,28
2020-08-12 20:41:09.871528,150.3,T,2E
2020-08-12 20:41:13.339238,150.5,T,28
2020-08-12 20:41:16.871996,150.4,T,29
2020-08-12 20:41:20.339882,150.5,T,28
2020-08-12 20:41:23.872583,150.3,T,2E
2020-08-12 20:41:27.339850,150.3,T,2E
2020-08-12 20:41:30.341038,150.8,T,25
2020-08-12 20:41:33.873720,150.2,T,2F
2020-08-12 20:41:37.341413,150.4,T,29
2020-08-12 20:41:40.873134,150.6,T,2B
2020-08-12 20:41:44.341483,150.0,T,2D
2020-08-12 20:41:47.873661,150.4,T,29
2020-08-12 20:41:50.878709,150.3,T,2E
2020-08-12 20:41:54.341787,150.3,T,2E
2020-08-12 20:41:57.878699,150.5,T,28
2020-08-12 20:42:01.343053,150.7,T,2A
2020-08-12 20:42:04.875620,150.4,T,29
2020-08-12 20:42:08.342411,150.3,T,2E
2020-08-12 20:42:11.343254,150.4,T,29
2020-08-12 20:42:14.876329,150.8,T,25
2020-08-12 20:42:18.343521,150.2,T,2F
2020-08-12 20:42:21.876987,150.3,T,2E
2020-08-12 20:42:25.344923,150.4,T,29
2020-08-12 20:42:28.877573,150.8,T,25
2020-08-12 20:42:32.345139,150.2,T,2F
2020-08-12 20:42:35.876975,150.6,T,2B
2020-08-12 20:42:39.345159,150.3,T,2E
2020-08-12 20:42:42.877733,150.5,T,28
2020-08-12 20:42:45.878819,150.4,T,29
2020-08-12 20:42:49.345990,150.2,T,2F
2020-08-12 20:42:52.878244,150.5,T,28
2020-08-12 20:42:56.346170,150.4,T,29
2020-08-12 20:42:59.879588,150.1,T,2C
2020-08-12 20:43:03.346380,150.4,T,29
2020-08-12 20:43:06.347259,150.4,T,29
2020-08-12 20:43:09.879424,150.1,T,2C
2020-08-12 20:43:13.347345,149.9,T,2C
2020-08-12 20:43:16.879545,150.3,T,2E
2020-08-12 20:43:19.880582,150.1,T,2C
2020-08-12 20:43:23.348042,150.4,T,29
2020-08-12 20:43:26.880626,150.6,T,2B
2020-08-12 20:43:30.348664,150.0,T,2D
2020-08-12 20:43:33.881224,150.6,T,2B
2020-08-12 20:43:37.348921,150.1,T,2C
2020-08-12 20:43:40.881892,150.5,T,28
2020-08-12 20:43:44.349784,150.3,T,2E
2020-08-12 20:43:47.882003,150.4,T,29
2020-08-12 20:43:51.349815,150.7,T,2A
2020-08-12 20:43:54.882033,150.2,T,2F
2020-08-12 20:43:57.882838,150.3,T,2E
2020-08-12 20:44:01.350533,150.4,T,29
2020-08-12 20:44:04.883776,150.4,T,29
2020-08-12 20:44:08.345913,150.4,T,29
2020-08-12 20:44:11.878742,150.2,T,2F
2020-08-12 20:44:14.884014,150.5,T,28
2020-08-12 20:44:17.886640,150.5,T,28
2020-08-12 20:44:21.352531,150.5,T,28
2020-08-12 20:44:24.884115,150.5,T,28
2020-08-12 20:44:28.351799,149.9,T,2C
2020-08-12 20:44:31.352998,149.9,T,2C
2020-08-12 20:44:34.885700,150.1,T,2C
2020-08-12 20:44:38.353021,150.3,T,2E
2020-08-12 20:44:41.885718,150.5,T,28
2020-08-12 20:44:45.353779,150.3,T,2E
2020-08-12 20:44:48.886595,150.4,T,29
2020-08-12 20:44:52.354297,150.5,T,28
2020-08-12 20:44:55.886981,149.9,T,2C
2020-08-12 20:44:59.354281,150.3,T,2E
2020-08-12 20:45:02.886232,149.9,T,2C
2020-08-12 20:45:05.887067,150.4,T,29
2020-08-12 20:45:08.888256,150.2,T,2F
2020-08-12 20:45:12.355566,150.6,T,2B
2020-08-12 20:45:15.888032,150.5,T,28
2020-08-12 20:45:19.356175,150.3,T,2E
2020-08-12 20:45:22.887765,150.4,T,29
2020-08-12 20:45:26.356840,150.7,T,2A
2020-08-12 20:45:29.888772,150.6,T,2B
2020-08-12 20:45:33.356201,150.3,T,2E
2020-08-12 20:45:36.889431,150.4,T,29
2020-08-12 20:45:40.356985,150.1,T,2C
2020-08-12 20:45:43.358051,150.8,T,25
2020-08-12 20:45:46.889976,150.2,T,2F
2020-08-12 20:45:49.890785,150.4,T,29
2020-08-12 20:45:53.358588,150.4,T,29
2020-08-12 20:45:56.890796,150.7,T,2A
2020-08-12 20:46:00.358137,150.4,T,29
2020-08-12 20:46:03.891297,150.5,T,28
2020-08-12 20:46:07.358608,150.4,T,29
2020-08-12 20:46:10.890741,150.7,T,2A
2020-08-12 20:46:13.891758,150.5,T,28
2020-08-12 20:46:17.359376,150.0,T,2D
2020-08-12 20:46:20.891800,150.6,T,2B
2020-08-12 20:46:23.892847,150.2,T,2F
2020-08-12 20:46:27.360543,150.4,T,29
2020-08-12 20:46:30.893246,150.2,T,2F
2020-08-12 20:46:34.360136,150.6,T,2B
2020-08-12 20:46:37.361073,150.2,T,2F
2020-08-12 20:46:40.892804,150.7,T,2A
2020-08-12 20:46:44.361096,150.7,T,2A
2020-08-12 20:46:47.894069,150.6,T,2B
2020-08-12 20:46:51.361821,150.1,T,2C
2020-08-12 20:46:54.894350,150.6,T,2B
2020-08-12 20:46:58.361757,150.5,T,28
2020-08-12 20:47:01.894461,150.2,T,2F
2020-08-12 20:47:05.363027,150.5,T,28
2020-08-12 20:47:08.895740,150.1,T,2C
2020-08-12 20:47:12.363904,150.2,T,2F
2020-08-12 20:47:15.895628,150.2,T,2F
2020-08-12 20:47:18.900572,150.4,T,29
2020-08-12 20:47:22.364251,150.5,T,28
2020-08-12 20:47:25.896980,150.4,T,29
2020-08-12 20:47:29.363875,149.9,T,2C
2020-08-12 20:47:32.896566,150.5,T,28
2020-08-12 20:47:36.365535,150.5,T,28
2020-08-12 20:47:39.898085,150.4,T,29
2020-08-12 20:47:43.364892,150.0,T,2D
2020-08-12 20:47:46.365728,150.1,T,2C
2020-08-12 20:47:49.897539,150.0,T,2D
2020-08-12 20:47:53.365502,150.5,T,28
2020-08-12 20:47:56.366647,150.2,T,2F
2020-08-12 20:47:59.898844,150.7,T,2A
2020-08-12 20:48:03.366841,150.3,T,2E
2020-08-12 20:48:06.899403,150.2,T,2F
2020-08-12 20:48:10.366981,150.0,T,2D
2020-08-12 20:48:13.899118,150.5,T,28
2020-08-12 20:48:17.367106,150.3,T,2E
2020-08-12 20:48:20.900022,150.3,T,2E
2020-08-12 20:48:24.367444,150.3,T,2E
2020-08-12 20:48:27.900681,150.4,T,29
2020-08-12 20:48:31.368117,150.2,T,2F
2020-08-12 20:48:34.901291,150.3,T,2E
2020-08-12 20:48:38.368838,150.5,T,28
2020-08-12 20:48:41.900684,150.4,T,29
2020-08-12 20:48:44.901886,150.2,T,2F
2020-08-12 20:48:48.368923,150.5,T,28
2020-08-12 20:48:51.901904,150.3,T,2E
2020-08-12 20:48:55.370185,150.4,T,29
2020-08-12 20:48:58.903166,150.4,T,29
2020-08-12 20:49:02.371062,150.1,T,2C
2020-08-12 20:49:05.902778,150.4,T,29
2020-08-12 20:49:09.371087,150.4,T,29
2020-08-12 20:49:12.903810,150.5,T,28
2020-08-12 20:49:16.371762,150.7,T,2A
2020-08-12 20:49:19.903800,150.0,T,2D
2020-08-12 20:49:22.904992,150.3,T,2E
2020-08-12 20:49:26.371828,150.7,T,2A
2020-08-12 20:49:29.905012,150.4,T,29
2020-08-12 20:49:33.372324,150.2,T,2F
2020-08-12 20:49:36.904542,150.4,T,29
2020-08-12 20:49:40.372696,150.3,T,2E
2020-08-12 20:49:43.905689,150.2,T,2F
2020-08-12 20:49:47.373585,150.4,T,29
2020-08-12 20:49:50.905699,150.7,T,2A
2020-08-12 20:49:54.373587,150.4,T,29
2020-08-12 20:49:57.906562,150.4,T,29
2020-08-12 20:50:00.910648,150.3,T,2E
2020-08-12 20:50:04.374332,150.4,T,29
2020-08-12 20:50:07.907503,150.3,T,2E
2020-08-12 20:50:11.374335,150.6,T,2B
2020-08-12 20:50:14.907516,150.6,T,2B
2020-08-12 20:50:18.375118,150.3,T,2E
2020-08-12 20:50:21.912310,150.5,T,28
2020-08-12 20:50:25.375719,150.5,T,28
2020-08-12 20:50:28.376541,150.0,T,2D
2020-08-12 20:50:31.912478,150.2,T,2F
2020-08-12 20:50:35.376679,150.2,T,2F
2020-08-12 20:50:38.909101,150.2,T,2F
2020-08-12 20:50:42.377664,150.0,T,2D
2020-08-12 20:50:45.910263,150.3,T,2E
2020-08-12 20:50:49.378086,150.5,T,28
2020-08-12 20:50:52.910665,150.6,T,2B
2020-08-12 20:50:56.373203,150.3,T,2E
2020-08-12 20:50:59.378046,150.3,T,2E
2020-08-12 20:51:02.911223,150.2,T,2F
2020-08-12 20:51:06.378445,150.4,T,29
2020-08-12 20:51:09.911228,150.3,T,2E
2020-08-12 20:51:13.379324,150.0,T,2D
2020-08-12 20:51:16.911248,150.5,T,28
2020-08-12 20:51:20.379930,150.0,T,2D
2020-08-12 20:51:23.912502,150.2,T,2F
2020-08-12 20:51:27.380602,150.4,T,29
2020-08-12 20:51:30.906934,150.0,T,2D
2020-08-12 20:51:34.380198,150.4,T,29
2020-08-12 20:51:37.908180,150.6,T,2B
2020-08-12 20:51:40.912599,150.5,T,28
2020-08-12 20:51:43.913764,150.5,T,28
2020-08-12 20:51:47.375497,150.5,T,28
2020-08-12 20:51:50.908773,150.3,T,2E
2020-08-12 20:51:53.913727,150.9,T,24
2020-08-12 20:51:57.381798,150.6,T,2B
2020-08-12 20:52:00.909388,150.3,T,2E
2020-08-12 20:52:03.915058,150.3,T,2E
2020-08-12 20:52:07.378015,150.7,T,2A
2020-08-12 20:52:10.382919,150.3,T,2E
2020-08-12 20:52:13.915370,150.5,T,28
2020-08-12 20:52:17.378934,150.7,T,2A
2020-08-12 20:52:20.911162,150.4,T,29
2020-08-12 20:52:24.379330,150.0,T,2D
2020-08-12 20:52:27.384882,150.2,T,2F
2020-08-12 20:52:30.911589,150.4,T,29
2020-08-12 20:52:34.379302,149.9,T,2C
2020-08-12 20:52:37.912461,150.4,T,29
2020-08-12 20:52:41.384897,150.2,T,2F
2020-08-12 20:52:44.912467,150.5,T,28
2020-08-12 20:52:48.384924,150.3,T,2E
2020-08-12 20:52:51.913280,150.3,T,2E
2020-08-12 20:52:55.380194,150.6,T,2B
2020-08-12 20:52:58.913164,150.3,T,2E
2020-08-12 20:53:02.385597,150.7,T,2A
2020-08-12 20:53:05.913772,149.9,T,2C
2020-08-12 20:53:08.919967,150.4,T,29
2020-08-12 20:53:12.381155,150.5,T,28
2020-08-12 20:53:15.386833,150.8,T,25
2020-08-12 20:53:18.915040,150.2,T,2F
2020-08-12 20:53:22.383006,150.1,T,2C
2020-08-12 20:53:25.915062,150.4,T,29
2020-08-12 20:53:29.383016,150.2,T,2F
2020-08-12 20:53:32.915723,150.1,T,2C
2020-08-12 20:53:36.383883,150.4,T,29
2020-08-12 20:53:39.915722,150.5,T,28
2020-08-12 20:53:42.916760,150.2,T,2F
2020-08-12 20:53:46.384823,150.5,T,28
2020-08-12 20:53:49.916672,150.3,T,2E
2020-08-12 20:53:53.384213,150.2,T,2F
2020-08-12 20:53:56.917519,150.4,T,29
2020-08-12 20:54:00.389978,150.3,T,2E
